# version: e109_eg56_p17_1d3191d
# date: 9/8/2023, 11:36:46 AM
# organism: mmusculus
# all results: false
# ordered: false
# no iea: false
# sources: GO:MF,GO:BP,GO:CC,KEGG,REAC,WP,TF,MIRNA,HPA,CORUM,HP
# combined: false
# numeric ns: ENTREZGENE_ACC
# domain scope: annotated
# measure underrepresentation: false
# significance threshold method: g_SCS
# user threshold: 0.05
# no evidences: false
# query genes included: query_1<ENSMUSG00000032826,ENSMUSG00000069601,ENSMUSG00000046876,ENSMUSG00000035131,ENSMUSG00000064115,ENSMUSG00000054423,ENSMUSG00000039578,ENSMUSG00000040452,ENSMUSG00000040420,ENSMUSG00000046159,ENSMUSG00000030075,ENSMUSG00000064293,ENSMUSG00000039419,ENSMUSG00000060924,ENSMUSG00000022311,ENSMUSG00000063063,ENSMUSG00000060843,ENSMUSG00000022240,ENSMUSG00000060534,ENSMUSG00000036095,ENSMUSG00000048264,ENSMUSG00000045103,ENSMUSG00000036815,ENSMUSG00000062209,ENSMUSG00000036617,ENSMUSG00000025551,ENSMUSG00000049176,ENSMUSG00000029212,ENSMUSG00000071424,ENSMUSG00000056073,ENSMUSG00000021730,ENSMUSG00000042807,ENSMUSG00000053465,ENSMUSG00000052372,ENSMUSG00000092083,ENSMUSG00000060882,ENSMUSG00000059742,ENSMUSG00000029088,ENSMUSG00000028033,ENSMUSG00000045083,ENSMUSG00000035653,ENSMUSG00000049252,ENSMUSG00000050587,ENSMUSG00000028176,ENSMUSG00000052581,ENSMUSG00000068205,ENSMUSG00000045095,ENSMUSG00000040003,ENSMUSG00000034751,ENSMUSG00000034912,ENSMUSG00000019888,ENSMUSG00000020181,ENSMUSG00000027799,ENSMUSG00000040037,ENSMUSG00000069670,ENSMUSG00000063887,ENSMUSG00000062991,ENSMUSG00000022307,ENSMUSG00000029108,ENSMUSG00000055421,ENSMUSG00000021699,ENSMUSG00000054728,ENSMUSG00000051177,ENSMUSG00000053825,ENSMUSG00000028399,ENSMUSG00000039717,ENSMUSG00000026527,ENSMUSG00000041670,ENSMUSG00000037386,ENSMUSG00000022883,ENSMUSG00000039539,ENSMUSG00000025909,ENSMUSG00000035864,ENSMUSG00000053477,ENSMUSG00000049336,ENSMUSG00000051951>
# query genes not included: PAK7
# query genes duplicates: none
"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","macromolecule localization","GO:0033036","false","0.03317825353030409","1.4791464785321","3080","74","22","27205","ANK2,ANK3,CADPS,CHRM3,CNTNAP2,DMD,DPP10,ERBB4,GRID2,GRIK2,HCN1,KCNB2,KCNIP4,LRRTM4,MAGI2,NBEA,NLGN1,NRG1,PLCB1,RIMS1,RIMS2,XKR4"
"GO:BP","synaptic transmission, glutamatergic","GO:0035249","false","0.034389750444891405","1.4635709756987727","114","74","5","27205","GRID2,GRIK2,HCN1,NLGN1,SYT1"
"GO:BP","positive regulation of sodium ion transmembrane transporter activity","GO:2000651","false","0.034791278379449696","1.4585296131339696","18","74","3","27205","ANK3,DMD,PLCB1"
"GO:BP","regulation of cellular component biogenesis","GO:0044087","false","0.03618120684470945","1.4415169510954293","1004","74","12","27205","CNTNAP2,GRID2,IL1RAPL1,LINGO2,LRFN5,LRRTM4,MDGA2,NAV3,NEGR1,NLGN1,NRG1,PTPRD"
"GO:BP","positive regulation of monoatomic ion transmembrane transport","GO:0034767","false","0.039551601610319106","1.4028359254042244","199","74","6","27205","ANK2,ANK3,DMD,HCN1,PLCB1,RGS7"
"GO:BP","regulation of heart contraction","GO:0008016","false","0.04185003655960644","1.3783041582769722","201","74","6","27205","ANK2,CHRM3,CTNNA3,DMD,HCN1,PDE4D"
"GO:BP","telencephalon development","GO:0021537","false","0.044706268108238946","1.3496315817008184","305","74","7","27205","CNTNAP2,DMD,ERBB4,NRG1,PHACTR1,PLCB1,ROBO1"
"GO:BP","positive regulation of developmental growth","GO:0048639","false","0.04677039294357963","1.3300289813313622","205","74","6","27205","ERBB4,NRG1,PLCB1,RIMS1,RIMS2,SYT1"
"GO:BP","calcium ion-regulated exocytosis of neurotransmitter","GO:0048791","true","0.04841565087425262","1.3150142253475108","20","74","3","27205","CADPS,RIMS2,SYT1"
"GO:BP","membrane biogenesis","GO:0044091","false","0.04980176154579448","1.3027552954714468","60","74","4","27205","ANK3,MAGI2,NLGN1,PTPRD"
"GO:CC","synaptic membrane","GO:0097060","true","2.6924060072260698e-24","23.569859449127687","485","76","26","27262","ANK2,ANK3,CHRM3,CNTNAP2,CTNNA2,DCC,DGKB,DMD,ERBB4,GABRB1,GRID2,GRIK2,HCN1,KCND2,KCNQ5,LRFN5,LRRC4C,LRRTM4,MAGI2,NBEA,NLGN1,NRG1,PTPRD,RGS7,RIMS2,SYT1"
"GO:CC","cell junction","GO:0030054","false","4.217166372952332e-22","21.374979265138837","2294","76","41","27262","ANK2,ANK3,ATXN1,CADM2,CADPS,CDH12,CDH18,CHRM3,CNTNAP2,CTNNA2,CTNNA3,DCC,DGKB,DMD,ERBB4,FRMPD4,GABRB1,GRID2,GRIK2,HCN1,IL1RAPL1,KCND2,KCNQ5,LRFN5,LRRC4C,LRRTM4,MAGI1,MAGI2,MDGA2,NBEA,NLGN1,NRG1,PCDH9,PHACTR1,PLCB1,PPFIA2,PTPRD,RGS7,RIMS1,RIMS2,SYT1"
"GO:CC","synapse","GO:0045202","false","2.3855341963806396e-21","20.622414353494925","1677","76","36","27262","ANK2,ANK3,ATXN1,CADM2,CADPS,CHRM3,CNTNAP2,CTNNA2,DCC,DGKB,DMD,ERBB4,FRMPD4,GABRB1,GRID2,GRIK2,HCN1,IL1RAPL1,KCND2,KCNQ5,LRFN5,LRRC4C,LRRTM4,MAGI2,MDGA2,NBEA,NLGN1,NRG1,PHACTR1,PLCB1,PPFIA2,PTPRD,RGS7,RIMS1,RIMS2,SYT1"
"GO:CC","postsynaptic membrane","GO:0045211","false","1.2784407551721423e-20","19.89331939301738","332","76","21","27262","ANK2,ANK3,CHRM3,CTNNA2,DCC,DGKB,DMD,ERBB4,GABRB1,GRID2,GRIK2,HCN1,KCND2,LRFN5,LRRC4C,LRRTM4,MAGI2,NBEA,NLGN1,NRG1,RGS7"
"GO:CC","glutamatergic synapse","GO:0098978","true","4.894570145994738e-19","18.310285443068153","610","76","24","27262","CADPS,CHRM3,CNTNAP2,DGKB,ERBB4,FRMPD4,GRID2,GRIK2,HCN1,IL1RAPL1,KCND2,LRFN5,LRRC4C,LRRTM4,MAGI2,MDGA2,NBEA,NLGN1,NRG1,PLCB1,PTPRD,RGS7,RIMS2,SYT1"
"GO:CC","postsynapse","GO:0098794","false","6.439024407183263e-18","17.191179928707392","866","76","26","27262","ANK2,ANK3,ATXN1,CHRM3,CNTNAP2,CTNNA2,DCC,DGKB,DMD,ERBB4,FRMPD4,GABRB1,GRID2,GRIK2,HCN1,KCND2,LRFN5,LRRC4C,LRRTM4,MAGI2,NBEA,NLGN1,NRG1,PLCB1,PPFIA2,RGS7"
"GO:CC","neuron to neuron synapse","GO:0098984","false","3.1991410259922127e-17","16.494966614726692","484","76","21","27262","ANK2,ANK3,CHRM3,CNTNAP2,CTNNA2,DCC,DGKB,DMD,ERBB4,FRMPD4,GRID2,GRIK2,KCND2,LRFN5,LRRC4C,LRRTM4,MAGI2,NLGN1,NRG1,PTPRD,SYT1"
"GO:CC","neuron projection","GO:0043005","true","3.1977180563060268e-16","15.495159830767525","1633","76","31","27262","ANK2,ANK3,BRINP3,CADM2,CHRM3,CNTN3,CNTN4,CNTNAP2,CTNNA2,DCC,DMD,ERBB4,FRMPD4,GABRB1,GRID2,GRIK2,HCN1,IL1RAPL1,KCNB2,KCND2,KCNIP4,KCNQ5,MAGI2,NEGR1,NLGN1,NRG1,PCDH9,PPFIA2,RGS7,RIMS2,SYT1"
"GO:CC","asymmetric synapse","GO:0032279","false","3.235751887215262e-15","14.490024786857171","447","76","19","27262","ANK2,ANK3,CHRM3,CNTNAP2,CTNNA2,DCC,DGKB,DMD,ERBB4,FRMPD4,GRID2,GRIK2,KCND2,LRFN5,LRRC4C,LRRTM4,MAGI2,NLGN1,NRG1"
"GO:CC","GABA-ergic synapse","GO:0098982","false","6.062451282597605e-15","14.21735173833344","125","76","13","27262","CNTNAP2,ERBB4,GABRB1,KCND2,LRFN5,LRRTM4,MAGI2,MDGA2,NBEA,NLGN1,NRG1,PLCB1,RIMS2"
"GO:CC","postsynaptic specialization","GO:0099572","false","8.169786064296571e-15","14.08778931584359","470","76","19","27262","ANK2,ANK3,CHRM3,CTNNA2,DCC,DGKB,DMD,ERBB4,FRMPD4,GABRB1,GRID2,GRIK2,KCND2,LRFN5,LRRC4C,LRRTM4,MAGI2,NLGN1,NRG1"
"GO:CC","plasma membrane region","GO:0098590","false","9.690470351125539e-15","14.013655142872775","1420","76","28","27262","ANK2,ANK3,CHRM3,CNTNAP2,CTNNA2,DCC,DGKB,DMD,ERBB4,GABRB1,GRID2,GRIK2,HCN1,KCND2,KCNQ5,LRFN5,LRRC4C,LRRTM4,MAGI2,NBEA,NLGN1,NRG1,PDE4D,PTPRD,RGS7,RIMS2,SNTG1,SYT1"
"GO:CC","postsynaptic density","GO:0014069","false","3.2365219716512e-14","13.489921440357936","429","76","18","27262","ANK2,ANK3,CHRM3,CTNNA2,DCC,DGKB,DMD,ERBB4,FRMPD4,GRID2,GRIK2,KCND2,LRFN5,LRRC4C,LRRTM4,MAGI2,NLGN1,NRG1"
"GO:CC","cell projection","GO:0042995","false","4.89978216109877e-14","13.30982322779511","2617","76","35","27262","ANK2,ANK3,BRINP3,CADM2,CHRM3,CNTN3,CNTN4,CNTNAP2,CTNNA2,CTNNA3,DCC,DMD,ERBB4,FRMPD4,GABRB1,GRID2,GRIK2,HCN1,IL1RAPL1,KCNB2,KCND2,KCNIP4,KCNQ5,MAGI1,MAGI2,NEGR1,NLGN1,NRG1,PCDH9,PPFIA2,RGS7,RIMS2,SNTG1,SYT1,TENM2"
"GO:CC","plasma membrane","GO:0005886","false","6.087011349309966e-13","12.21559588849866","6567","76","51","27262","ANK2,ANK3,CADM2,CDH12,CDH18,CHRM3,CNTN3,CNTN4,CNTNAP2,CSMD3,CTNNA2,DCC,DGKB,DMD,DPP10,ERBB4,GABRB1,GRID2,GRIK2,HCN1,IL1RAPL1,KCNB2,KCND2,KCNH7,KCNIP4,KCNQ5,LRFN5,LRRC4C,LRRC7,LRRTM4,MAGI1,MAGI2,MDGA2,NBEA,NEGR1,NKAIN2,NLGN1,NRG1,PCDH7,PCDH9,PDE4D,PLCB1,PTPRD,RGS7,RIMS2,ROBO1,SGCZ,SNTG1,SYT1,TENM2,XKR4"
"GO:CC","plasma membrane bounded cell projection","GO:0120025","false","9.640768965115815e-13","12.015888324604669","2517","76","33","27262","ANK2,ANK3,BRINP3,CADM2,CHRM3,CNTN3,CNTN4,CNTNAP2,CTNNA2,CTNNA3,DCC,DMD,ERBB4,FRMPD4,GABRB1,GRID2,GRIK2,HCN1,IL1RAPL1,KCNB2,KCND2,KCNIP4,KCNQ5,MAGI2,NEGR1,NLGN1,NRG1,PCDH9,PPFIA2,RGS7,RIMS2,SNTG1,SYT1"
"GO:CC","cell periphery","GO:0071944","false","2.1121601080305095e-12","11.675273164074472","7048","76","52","27262","ANK2,ANK3,CADM2,CDH12,CDH18,CHRM3,CNTN3,CNTN4,CNTNAP2,CSMD3,CTNNA2,DCC,DGKB,DMD,DPP10,ERBB4,GABRB1,GRID2,GRIK2,HCN1,IL1RAPL1,KCNB2,KCND2,KCNH7,KCNIP4,KCNQ5,LINGO2,LRFN5,LRRC4C,LRRC7,LRRTM4,MAGI1,MAGI2,MDGA2,NBEA,NEGR1,NKAIN2,NLGN1,NRG1,PCDH7,PCDH9,PDE4D,PLCB1,PTPRD,RGS7,RIMS2,ROBO1,SGCZ,SNTG1,SYT1,TENM2,XKR4"
"GO:CC","postsynaptic specialization membrane","GO:0099634","false","4.0780379925467355e-12","11.389548732487123","155","76","12","27262","CHRM3,DCC,DGKB,ERBB4,GABRB1,GRID2,KCND2,LRFN5,LRRC4C,LRRTM4,NLGN1,NRG1"
"GO:CC","somatodendritic compartment","GO:0036477","false","5.489449181910013e-11","10.260471231006791","1120","76","22","27262","ANK3,BRINP3,CADM2,CHRM3,CNTNAP2,CTNND2,DMD,ERBB4,FRMPD4,GABRB1,GRID2,GRIK2,HCN1,IL1RAPL1,KCNB2,KCND2,KCNIP4,MAGI2,NEGR1,NLGN1,PPFIA2,RGS7"
"GO:CC","dendrite","GO:0030425","false","1.2210429332664035e-10","9.913269065495836","801","76","19","27262","ANK3,BRINP3,CHRM3,CNTNAP2,ERBB4,FRMPD4,GABRB1,GRID2,GRIK2,HCN1,IL1RAPL1,KCNB2,KCND2,KCNIP4,MAGI2,NEGR1,NLGN1,PPFIA2,RGS7"
"GO:CC","dendritic tree","GO:0097447","false","1.2757748507159117e-10","9.894225963325985","803","76","19","27262","ANK3,BRINP3,CHRM3,CNTNAP2,ERBB4,FRMPD4,GABRB1,GRID2,GRIK2,HCN1,IL1RAPL1,KCNB2,KCND2,KCNIP4,MAGI2,NEGR1,NLGN1,PPFIA2,RGS7"
"GO:CC","presynaptic membrane","GO:0042734","false","3.5196041254562306e-10","9.453506181919138","225","76","12","27262","CHRM3,CNTNAP2,CTNNA2,ERBB4,GABRB1,GRIK2,HCN1,KCNQ5,NRG1,PTPRD,RIMS2,SYT1"
"GO:CC","membrane","GO:0016020","false","3.9282021251651395e-10","9.405806173740121","10310","76","59","27262","ANK2,ANK3,BRINP3,CADM2,CADPS,CDH12,CDH18,CHRM3,CNTN3,CNTN4,CNTNAP2,CSMD1,CSMD3,CTNNA2,DCC,DGKB,DMD,DPP10,ERBB4,GABRB1,GRID2,GRIK2,HCN1,HS6ST3,IL1RAPL1,KCNB2,KCND2,KCNH7,KCNIP4,KCNQ5,LINGO2,LRFN5,LRP1B,LRRC4C,LRRC7,LRRTM4,MAGI1,MAGI2,MDGA2,MGAT4C,NBEA,NEGR1,NKAIN2,NLGN1,NRG1,PCDH7,PCDH9,PDE4D,PLCB1,PTPRD,RGS7,RIMS1,RIMS2,ROBO1,SGCZ,SNTG1,SYT1,TENM2,XKR4"
"GO:CC","potassium channel complex","GO:0034705","true","1.0918192052682902e-9","8.96184927065592","92","76","9","27262","CNTNAP2,DPP10,GRIK2,HCN1,KCNB2,KCND2,KCNIP4,KCNQ5,PDE4D"
"GO:CC","plasma membrane protein complex","GO:0098797","false","1.16089381115231e-9","8.935207504068261","580","76","16","27262","CDH12,CDH18,CNTNAP2,CTNNA2,DMD,DPP10,GRID2,GRIK2,HCN1,KCNB2,KCND2,KCNIP4,KCNQ5,LRRTM4,PDE4D,SGCZ"
"GO:CC","postsynaptic density membrane","GO:0098839","false","8.398306531255092e-9","8.075808278018737","115","76","9","27262","CHRM3,DCC,DGKB,ERBB4,GRID2,LRFN5,LRRC4C,LRRTM4,NRG1"
"GO:CC","monoatomic ion channel complex","GO:0034702","false","1.0987875912862634e-8","7.9590862537530525","302","76","12","27262","CNTNAP2,DPP10,GABRB1,GRID2,GRIK2,HCN1,KCNB2,KCND2,KCNIP4,KCNQ5,LRRTM4,PDE4D"
"GO:CC","presynapse","GO:0098793","false","4.622374521140598e-8","7.335134869355568","744","76","16","27262","CADPS,CHRM3,CNTNAP2,CTNNA2,DMD,ERBB4,GABRB1,GRIK2,HCN1,KCNQ5,NLGN1,NRG1,PTPRD,RGS7,RIMS2,SYT1"
"GO:CC","transmembrane transporter complex","GO:1902495","false","2.173425462257228e-7","6.662855249370297","392","76","12","27262","CNTNAP2,DPP10,GABRB1,GRID2,GRIK2,HCN1,KCNB2,KCND2,KCNIP4,KCNQ5,LRRTM4,PDE4D"
"GO:CC","transporter complex","GO:1990351","false","4.3657723988042484e-7","6.3599389091490774","417","76","12","27262","CNTNAP2,DPP10,GABRB1,GRID2,GRIK2,HCN1,KCNB2,KCND2,KCNIP4,KCNQ5,LRRTM4,PDE4D"
"GO:CC","voltage-gated potassium channel complex","GO:0008076","false","5.909169508797165e-7","6.228473551790623","79","76","7","27262","CNTNAP2,DPP10,HCN1,KCNB2,KCND2,KCNIP4,KCNQ5"
"GO:CC","cation channel complex","GO:0034703","false","9.74233407071159e-7","6.011336982280257","196","76","9","27262","CNTNAP2,DPP10,GRIK2,HCN1,KCNB2,KCND2,KCNIP4,KCNQ5,PDE4D"
"GO:CC","axon","GO:0030424","false","0.0000010856486520574607","5.964310702519802","795","76","15","27262","ANK3,CADM2,CHRM3,CNTNAP2,CTNNA2,DCC,DMD,GRIK2,HCN1,IL1RAPL1,KCNQ5,NRG1,PCDH9,PPFIA2,SYT1"
"GO:CC","membrane protein complex","GO:0098796","false","0.000006665760887736633","5.176150269283209","1206","76","17","27262","CDH12,CDH18,CNTNAP2,CTNNA2,DMD,DPP10,GABRB1,GRID2,GRIK2,HCN1,KCNB2,KCND2,KCNIP4,KCNQ5,LRRTM4,PDE4D,SGCZ"
"GO:CC","extrinsic component of postsynaptic membrane","GO:0098890","false","0.000024013059290646847","4.619552506814768","16","76","4","27262","CTNNA2,DGKB,MAGI2,NBEA"
"GO:CC","presynaptic active zone","GO:0048786","false","0.00015861472773927006","3.7996564899128855","110","76","6","27262","CNTNAP2,CTNNA2,GABRB1,HCN1,NRG1,RIMS2"
"GO:CC","extrinsic component of plasma membrane","GO:0019897","false","0.00016943769316752762","3.7709899699575136","179","76","7","27262","ANK2,CDH12,CDH18,CTNNA2,DGKB,MAGI2,NBEA"
"GO:CC","anchoring junction","GO:0070161","false","0.0001866914442220532","3.7288755846341695","727","76","12","27262","ANK2,ANK3,CDH12,CDH18,CNTNAP2,CTNNA2,CTNNA3,DMD,KCND2,MAGI1,MAGI2,PCDH9"
"GO:CC","neuronal cell body","GO:0043025","false","0.0002445846829420864","3.611570744037346","746","76","12","27262","BRINP3,CADM2,CNTNAP2,CTNND2,DMD,ERBB4,GRIK2,HCN1,KCNB2,KCND2,KCNIP4,NEGR1"
"GO:CC","extrinsic component of synaptic membrane","GO:0099243","false","0.0003048789653399922","3.5158725380875504","29","76","4","27262","CTNNA2,DGKB,MAGI2,NBEA"
"GO:CC","cell-cell junction","GO:0005911","false","0.0005561675668282941","3.254794340819211","534","76","10","27262","ANK2,ANK3,CDH12,CDH18,CNTNAP2,CTNNA2,CTNNA3,MAGI1,MAGI2,PCDH9"
"GO:CC","extrinsic component of membrane","GO:0019898","false","0.0007385395526430322","3.131626240995724","319","76","8","27262","ANK2,CADPS,CDH12,CDH18,CTNNA2,DGKB,MAGI2,NBEA"
"GO:CC","cell body","GO:0044297","false","0.0007564286870074423","3.121232009212522","832","76","12","27262","BRINP3,CADM2,CNTNAP2,CTNND2,DMD,ERBB4,GRIK2,HCN1,KCNB2,KCND2,KCNIP4,NEGR1"
"GO:CC","excitatory synapse","GO:0060076","false","0.0011695633369619262","2.9319762542753134","88","76","5","27262","CNTNAP2,CTNNA2,GRID2,NLGN1,SYT1"
"GO:CC","mossy fiber rosette","GO:0097471","false","0.0018615647359061266","2.730121856594143","2","76","2","27262","GRIK2,NRG1"
"GO:CC","costamere","GO:0043034","false","0.0040011643177602545","2.3978136128721395","18","76","3","27262","ANK2,ANK3,DMD"
"GO:CC","presynaptic active zone membrane","GO:0048787","false","0.004144159685491162","2.3825635184193135","55","76","4","27262","CNTNAP2,GABRB1,HCN1,NRG1"
"GO:CC","hippocampal mossy fiber to CA3 synapse","GO:0098686","false","0.00445353874595703","2.3512947649532734","56","76","4","27262","CTNNA2,GRIK2,PTPRD,SYT1"
"GO:CC","neuron projection terminus","GO:0044306","false","0.005445221941478693","2.263984414164379","203","76","6","27262","CHRM3,DMD,GRIK2,HCN1,KCNQ5,SYT1"
"GO:CC","Schaffer collateral - CA1 synapse","GO:0098685","false","0.009022096469704088","2.0446925334746013","134","76","5","27262","DCC,DGKB,GABRB1,LRRC4C,PTPRD"
"GO:CC","neuron spine","GO:0044309","false","0.011219236861789769","1.9500366830072446","231","76","6","27262","CNTNAP2,FRMPD4,GRID2,KCND2,NLGN1,PPFIA2"
"GO:CC","inhibitory synapse","GO:0060077","false","0.014085731760780497","1.8512205862774997","27","76","3","27262","ERBB4,NLGN1,RIMS2"
"GO:CC","catenin complex","GO:0016342","true","0.021473360831237798","1.6680999780959467","31","76","3","27262","CDH12,CDH18,CTNNA2"
"GO:CC","adherens junction","GO:0005912","false","0.02158249132731669","1.6658984249331612","161","76","5","27262","CDH12,CDH18,CTNNA2,CTNNA3,MAGI1"
"GO:CC","cell-cell contact zone","GO:0044291","false","0.023096034732144288","1.6364625760286493","85","76","4","27262","ANK2,ANK3,CTNNA3,PCDH9"
"GO:CC","basolateral plasma membrane","GO:0016323","false","0.025979452940170338","1.5853699982809561","269","76","6","27262","ANK2,ANK3,CHRM3,CTNNA2,ERBB4,HCN1"
"GO:CC","sarcolemma","GO:0042383","false","0.030258317325632843","1.5191552268915323","173","76","5","27262","ANK2,ANK3,DMD,KCND2,SGCZ"
"GO:CC","neuronal cell body membrane","GO:0032809","false","0.03101689036078244","1.5084017451055431","35","76","3","27262","CADM2,KCNB2,KCND2"
"GO:CC","membrane raft","GO:0045121","false","0.03183786912186758","1.497056006876041","402","76","7","27262","ANK2,CNTNAP2,DCC,DMD,ERBB4,KCND2,RGS7"
"GO:CC","membrane microdomain","GO:0098857","false","0.03232906649194555","1.4904068355446474","403","76","7","27262","ANK2,CNTNAP2,DCC,DMD,ERBB4,KCND2,RGS7"
"GO:CC","receptor complex","GO:0043235","true","0.03232906649194555","1.4904068355446474","403","76","7","27262","ERBB4,GABRB1,GRID2,GRIK2,LRP1B,LRRTM4,NLGN1"
"GO:CC","cellular anatomical entity","GO:0110165","false","0.03728184542839989","1.4285025984764623","22796","76","74","27262","ANK2,ANK3,ATXN1,BRINP3,CADM2,CADPS,CDH12,CDH18,CHRM3,CNTN3,CNTN4,CNTNAP2,CSMD1,CSMD3,CTNNA2,CTNNA3,CTNND2,DCC,DGKB,DMD,DPP10,ERBB4,ETL4,FGF14,FRMPD4,GABRB1,GRID2,GRIK2,HCN1,HECW2,HS6ST3,IL1RAPL1,KCNB2,KCND2,KCNH7,KCNIP4,KCNQ5,LINGO2,LRFN5,LRP1B,LRRC4C,LRRC7,LRRTM4,MACROD2,MAGI1,MAGI2,MAST4,MDGA2,MGAT4C,NAV3,NBEA,NEGR1,NKAIN2,NLGN1,NRG1,OXR1,PCDH7,PCDH9,PDE4D,PHACTR1,PLCB1,PPFIA2,PTPRD,RALYL,RGS7,RIMS1,RIMS2,ROBO1,SGCZ,SNTG1,SYT1,TCF4,TENM2,XKR4"
"GO:CC","cell body membrane","GO:0044298","false","0.03973881092142772","1.400785132142875","38","76","3","27262","CADM2,KCNB2,KCND2"
"GO:CC","neuromuscular junction","GO:0031594","false","0.04503071939674988","1.3464911148282481","101","76","4","27262","ANK3,ERBB4,NLGN1,NRG1"
"GO:CC","ionotropic glutamate receptor complex","GO:0008328","false","0.049914421247350696","1.301773960122135","41","76","3","27262","GRID2,GRIK2,LRRTM4"
