,name,id,chr,chr_order,library,dtype,loci_name,start,end,hyb,delta,region_id
995,2:6250329-6259980,81,chr2,4,CTP11,combo,chr2_6250329_6259980,6250329,6259980,4,3094142,996
996,2:8748765-8759968,82,chr2,5,CTP11,combo,chr2_8748765_8759968,8748765,8759968,5,5592578,997
997,2:11250804-11259903,83,chr2,6,CTP11,combo,chr2_11250804_11259903,11250804,11259903,6,8094617,998
998,2:11345065-11361468,80,chr2,7,CTP13,combo,chr2_11345065_11361468,11345065,11361468,7,8188878,999
999,2:13751945-13759994,84,chr2,8,CTP11,combo,chr2_13751945_13759994,13751945,13759994,8,10595758,1000
1000,2:14934135-14944278,81,chr2,9,CTP13,combo,chr2_14934135_14944278,14934135,14944278,9,11777948,1001
1001,2:16245284-16258423,85,chr2,10,CTP11,combo,chr2_16245284_16258423,16245284,16258423,10,13089097,1002
1002,2:16580141-16598642,82,chr2,11,CTP13,combo,chr2_16580141_16598642,16580141,16598642,11,13423954,1003
1003,2:17684770-17694568,83,chr2,12,CTP13,combo,chr2_17684770_17694568,17684770,17694568,12,14528583,1004
1004,2:18747502-18759877,86,chr2,13,CTP11,combo,chr2_18747502_18759877,18747502,18759877,13,15591315,1005
1005,2:19938554-19950067,84,chr2,14,CTP13,combo,chr2_19938554_19950067,19938554,19950067,14,16782367,1006
1006,2:21243779-21259994,87,chr2,15,CTP11,combo,chr2_21243779_21259994,21243779,21259994,15,18087592,1007
1007,2:21273895-21283391,85,chr2,16,CTP13,combo,chr2_21273895_21283391,21273895,21283391,16,18117708,1008
1008,2:21644733-21681564,86,chr2,17,CTP13,combo,chr2_21644733_21681564,21644733,21681564,17,18488546,1009
1009,2:23740105-23759944,88,chr2,18,CTP11,combo,chr2_23740105_23759944,23740105,23759944,18,20583918,1010
1010,2:25440503-25448101,87,chr2,19,CTP13,combo,chr2_25440503_25448101,25440503,25448101,19,22284316,1011
1011,2:26252946-26259918,89,chr2,20,CTP11,combo,chr2_26252946_26259918,26252946,26259918,20,23096759,1012
1012,2:27101227-27109054,88,chr2,21,CTP13,combo,chr2_27101227_27109054,27101227,27109054,21,23945040,1013
1013,2:28752943-28759972,90,chr2,22,CTP11,combo,chr2_28752943_28759972,28752943,28759972,22,25596756,1014
1014,2:30256711-30265608,89,chr2,23,CTP13,combo,chr2_30256711_30265608,30256711,30265608,23,27100524,1015
1015,2:31252409-31259981,91,chr2,24,CTP11,combo,chr2_31252409_31259981,31252409,31259981,24,28096222,1016
1016,2:32116196-32131328,90,chr2,25,CTP13,combo,chr2_32116196_32131328,32116196,32131328,25,28960009,1017
1017,2:33753135-33759986,92,chr2,26,CTP11,combo,chr2_33753135_33759986,33753135,33759986,26,30596948,1018
1018,2:36250446-36259966,93,chr2,27,CTP11,combo,chr2_36250446_36259966,36250446,36259966,27,33094259,1019
1019,2:37993435-38003133,91,chr2,28,CTP13,combo,chr2_37993435_38003133,37993435,38003133,28,34837248,1020
1020,2:38746330-38759999,94,chr2,29,CTP11,combo,chr2_38746330_38759999,38746330,38759999,29,35590143,1021
1021,2:41245713-41259982,95,chr2,30,CTP11,combo,chr2_41245713_41259982,41245713,41259982,30,38089526,1022
1022,2:41975609-41991016,92,chr2,31,CTP13,combo,chr2_41975609_41991016,41975609,41991016,31,38819422,1023
1023,2:43749191-43759999,96,chr2,32,CTP11,combo,chr2_43749191_43759999,43749191,43759999,32,40593004,1024
1024,2:43767034-43785852,93,chr2,33,CTP13,combo,chr2_43767034_43785852,43767034,43785852,33,40610847,1025
1025,2:44120257-44130942,94,chr2,34,CTP13,combo,chr2_44120257_44130942,44120257,44130942,34,40964070,1026
1026,2:44381405-44390929,95,chr2,35,CTP13,combo,chr2_44381405_44390929,44381405,44390929,35,41225218,1027
1027,2:46240668-46260001,97,chr2,36,CTP11,combo,chr2_46240668_46260001,46240668,46260001,36,43084481,1028
1028,2:48751035-48759974,98,chr2,37,CTP11,combo,chr2_48751035_48759974,48751035,48759974,37,45594848,1029
1029,2:49934268-49942791,96,chr2,38,CTP13,combo,chr2_49934268_49942791,49934268,49942791,38,46778081,1030
1030,2:51245337-51254883,99,chr2,39,CTP11,combo,chr2_51245337_51254883,51245337,51254883,39,48089150,1031
1031,2:53740198-53755895,100,chr2,40,CTP11,combo,chr2_53740198_53755895,53740198,53755895,40,50584011,1032
1032,2:56240120-56259993,101,chr2,41,CTP11,combo,chr2_56240120_56259993,56240120,56259993,41,53083933,1033
1033,2:58033850-58043928,97,chr2,42,CTP13,combo,chr2_58033850_58043928,58033850,58043928,42,54877663,1034
1034,2:58750848-58759998,102,chr2,43,CTP11,combo,chr2_58750848_58759998,58750848,58759998,43,55594661,1035
1035,2:59661328-59671792,98,chr2,44,CTP13,combo,chr2_59661328_59671792,59661328,59671792,44,56505141,1036
1036,2:61247437-61259803,103,chr2,45,CTP11,combo,chr2_61247437_61259803,61247437,61259803,45,58091250,1037
1037,2:62507193-62517233,99,chr2,46,CTP13,combo,chr2_62507193_62517233,62507193,62517233,46,59351006,1038
1038,2:62703176-62717167,100,chr2,47,CTP13,combo,chr2_62703176_62717167,62703176,62717167,47,59546989,1039
1039,2:63749904-63759976,104,chr2,48,CTP11,combo,chr2_63749904_63759976,63749904,63759976,48,60593717,1040
1040,2:66251807-66259998,105,chr2,49,CTP11,combo,chr2_66251807_66259998,66251807,66259998,49,63095620,1041
1041,2:68747146-68759071,106,chr2,50,CTP11,combo,chr2_68747146_68759071,68747146,68759071,50,65590959,1042
1042,2:70548084-70558079,Gad1,chr2,51,CTP13,combo,chr2_70548084_70558079,70548084,70558079,51,67386885,1043
1043,2:70574035-70582661,101,chr2,52,CTP13,combo,chr2_70574035_70582661,70574035,70582661,52,67417848,1044
1044,2:71250786-71259961,107,chr2,53,CTP11,combo,chr2_71250786_71259961,71250786,71259961,53,68094599,1045
1045,2:73279227-73292008,102,chr2,54,CTP13,combo,chr2_73279227_73292008,73279227,73292008,54,70123040,1046
1046,2:73741710-73759607,108,chr2,55,CTP11,combo,chr2_73741710_73759607,73741710,73759607,55,70585523,1047
1047,2:74136673-74146376,103,chr2,56,CTP13,combo,chr2_74136673_74146376,74136673,74146376,56,70980486,1048
1048,2:75780722-75791983,104,chr2,57,CTP13,combo,chr2_75780722_75791983,75780722,75791983,57,72624535,1049
1049,2:76251505-76259935,109,chr2,58,CTP11,combo,chr2_76251505_76259935,76251505,76259935,58,73095318,1050
1050,2:77052286-77062010,105,chr2,59,CTP13,combo,chr2_77052286_77062010,77052286,77062010,59,73896099,1051
1051,2:77323934-77334696,106,chr2,60,CTP13,combo,chr2_77323934_77334696,77323934,77334696,60,74167747,1052
1052,2:78750479-78760001,110,chr2,61,CTP11,combo,chr2_78750479_78760001,78750479,78760001,61,75594292,1053
1053,2:81240010-81259840,111,chr2,62,CTP11,combo,chr2_81240010_81259840,81240010,81259840,62,78083823,1054
1054,2:83741006-83766137,107,chr2,64,CTP13,combo,chr2_83741006_83766137,83741006,83766137,63,80584819,1055
1055,2:83746826-83759988,112,chr2,63,CTP11,combo,chr2_83746826_83759988,83746826,83759988,64,80590639,1056
1056,2:84538638-84551810,108,chr2,65,CTP13,combo,chr2_84538638_84551810,84538638,84551810,65,81382451,1057
1057,2:84845448-84886200,109,chr2,66,CTP13,combo,chr2_84845448_84886200,84845448,84886200,66,81689261,1058
1058,2:85057051-85065646,111,chr2,67,CTP13,combo,chr2_85057051_85065646,85057051,85065646,67,81900864,1059
1059,2:85243976-85252721,112,chr2,68,CTP13,combo,chr2_85243976_85252721,85243976,85252721,68,82087789,1060
1060,2:86240145-86259611,113,chr2,69,CTP11,combo,chr2_86240145_86259611,86240145,86259611,69,83083958,1061
1061,2:88745912-88759928,114,chr2,70,CTP11,combo,chr2_88745912_88759928,88745912,88759928,70,85589725,1062
1062,2:91252917-91259969,115,chr2,71,CTP11,combo,chr2_91252917_91259969,91252917,91259969,71,88096730,1063
1063,2:91317451-91327706,113,chr2,72,CTP13,combo,chr2_91317451_91327706,91317451,91327706,72,88161264,1064
1064,2:93751220-93759953,116,chr2,73,CTP11,combo,chr2_93751220_93759953,93751220,93759953,73,90595033,1065
1065,2:96246868-96259931,117,chr2,74,CTP11,combo,chr2_96246868_96259931,96246868,96259931,74,93090681,1066
1066,2:97604628-97617275,114,chr2,75,CTP13,combo,chr2_97604628_97617275,97604628,97617275,75,94448441,1067
1067,2:98740004-98757539,118,chr2,76,CTP11,combo,chr2_98740004_98757539,98740004,98757539,76,95583817,1068
1068,2:101249598-101259587,119,chr2,77,CTP11,combo,chr2_101249598_101259587,101249598,101259587,77,98093411,1069
1069,2:103751425-103759975,120,chr2,78,CTP11,combo,chr2_103751425_103759975,103751425,103759975,78,100595238,1070
1070,2:106251060-106259937,121,chr2,79,CTP11,combo,chr2_106251060_106259937,106251060,106259937,79,103094873,1071
1071,2:108748599-108759861,122,chr2,80,CTP11,combo,chr2_108748599_108759861,108748599,108759861,80,105592412,1072
1072,2:110191256-110200731,115,chr2,81,CTP13,combo,chr2_110191256_110200731,110191256,110200731,81,107035069,1073
1073,2:111240147-111259892,123,chr2,82,CTP11,combo,chr2_111240147_111259892,111240147,111259892,82,108083960,1074
1074,2:113751386-113759989,124,chr2,83,CTP11,combo,chr2_113751386_113759989,113751386,113759989,83,110595199,1075
1075,2:116250631-116259985,125,chr2,84,CTP11,combo,chr2_116250631_116259985,116250631,116259985,84,113094444,1076
1076,2:118298228-118309443,116,chr2,85,CTP13,combo,chr2_118298228_118309443,118298228,118309443,85,115142041,1077
1077,2:118752499-118759998,126,chr2,86,CTP11,combo,chr2_118752499_118759998,118752499,118759998,86,115596312,1078
1078,2:120642920-120660445,117,chr2,87,CTP13,combo,chr2_120642920_120660445,120642920,120660445,87,117486733,1079
1079,2:121248932-121259438,127,chr2,88,CTP11,combo,chr2_121248932_121259438,121248932,121259438,88,118092745,1080
1080,2:122347872-122356095,118,chr2,89,CTP13,combo,chr2_122347872_122356095,122347872,122356095,89,119191685,1081
1081,2:122600801-122611020,119,chr2,90,CTP13,combo,chr2_122600801_122611020,122600801,122611020,90,119444614,1082
1082,2:123332550-123350310,120,chr2,91,CTP13,combo,chr2_123332550_123350310,123332550,123350310,91,120176363,1083
1083,2:123743442-123759904,128,chr2,92,CTP11,combo,chr2_123743442_123759904,123743442,123759904,92,120587255,1084
1084,2:124166739-124177225,121,chr2,93,CTP13,combo,chr2_124166739_124177225,124166739,124177225,93,121010552,1085
1085,2:126246588-126258472,129,chr2,94,CTP11,combo,chr2_126246588_126258472,126246588,126258472,94,123090401,1086
1086,2:127113501-127123339,122,chr2,95,CTP13,combo,chr2_127113501_127123339,127113501,127123339,95,123957314,1087
1087,2:128340827-128351934,123,chr2,96,CTP13,combo,chr2_128340827_128351934,128340827,128351934,96,125184640,1088
1088,2:128750991-128759998,130,chr2,97,CTP11,combo,chr2_128750991_128759998,128750991,128759998,97,125594804,1089
1089,2:128754452-128771073,124,chr2,98,CTP13,combo,chr2_128754452_128771073,128754452,128771073,98,125598265,1090
1090,2:129895275-129905319,125,chr2,99,CTP13,combo,chr2_129895275_129905319,129895275,129905319,99,126739088,1091
1091,2:130473324-130487972,126,chr2,100,CTP13,combo,chr2_130473324_130487972,130473324,130487972,100,127317137,1092
1092,2:131248767-131259960,131,chr2,101,CTP11,combo,chr2_131248767_131259960,131248767,131259960,101,128092580,1093
1093,2:131405025-131415339,127,chr2,102,CTP13,combo,chr2_131405025_131415339,131405025,131415339,102,128248838,1094
1094,2:132260877-132310241,129,chr2,103,CTP13,combo,chr2_132260877_132310241,132260877,132310241,103,129104690,1095
1095,2:133749992-133759943,132,chr2,104,CTP11,combo,chr2_133749992_133759943,133749992,133759943,104,130593805,1096
1096,2:135307187-135316302,130,chr2,105,CTP13,combo,chr2_135307187_135316302,135307187,135316302,105,132151000,1097
1097,2:135670388-135680581,131,chr2,106,CTP13,combo,chr2_135670388_135680581,135670388,135680581,106,132514201,1098
1098,2:136047398-136057164,Lamp5,chr2,107,CTP13,combo,chr2_136047398_136057164,136047398,136057164,107,132886052,1099
1099,2:136216119-136228187,132,chr2,108,CTP13,combo,chr2_136216119_136228187,136216119,136228187,108,133059932,1100
1100,2:136245363-136259983,133,chr2,109,CTP11,combo,chr2_136245363_136259983,136245363,136259983,109,133089176,1101
1101,2:138740408-138759884,134,chr2,110,CTP11,combo,chr2_138740408_138759884,138740408,138759884,110,135584221,1102
1102,2:139300502-139316775,133,chr2,111,CTP13,combo,chr2_139300502_139316775,139300502,139316775,111,136144315,1103
1103,2:141250211-141259298,135,chr2,112,CTP11,combo,chr2_141250211_141259298,141250211,141259298,112,138094024,1104
1104,2:143214057-143223333,134,chr2,113,CTP13,combo,chr2_143214057_143223333,143214057,143223333,113,140057870,1105
1105,2:143749403-143758174,136,chr2,114,CTP11,combo,chr2_143749403_143758174,143749403,143758174,114,140593216,1106
1106,2:143988214-143999067,135,chr2,115,CTP13,combo,chr2_143988214_143999067,143988214,143999067,115,140832027,1107
1107,2:146251979-146259974,137,chr2,116,CTP11,combo,chr2_146251979_146259974,146251979,146259974,116,143095792,1108
1108,2:147191386-147199771,136,chr2,117,CTP13,combo,chr2_147191386_147199771,147191386,147199771,117,144035199,1109
1109,2:148179152-148188089,137,chr2,118,CTP13,combo,chr2_148179152_148188089,148179152,148188089,118,145022965,1110
1110,2:148697243-148707421,138,chr2,119,CTP13,combo,chr2_148697243_148707421,148697243,148707421,119,145541056,1111
1111,2:148748934-148757148,138,chr2,120,CTP11,combo,chr2_148748934_148757148,148748934,148757148,120,145592747,1112
1112,2:152691489-152699963,139,chr2,121,CTP13,combo,chr2_152691489_152699963,152691489,152699963,121,149535302,1113
1113,2:153747223-153759953,140,chr2,122,CTP11,combo,chr2_153747223_153759953,153747223,153759953,122,150591036,1114
1114,2:153937071-153945810,140,chr2,123,CTP13,combo,chr2_153937071_153945810,153937071,153945810,123,150780884,1115
1115,2:156251423-156260001,141,chr2,124,CTP11,combo,chr2_156251423_156260001,156251423,156260001,124,153095236,1116
1116,2:158606877-158614696,Slc32a1,chr2,125,CTP13,combo,chr2_158606877_158614696,158606877,158614696,125,155444580,1117
1117,2:158751950-158759976,142,chr2,126,CTP11,combo,chr2_158751950_158759976,158751950,158759976,126,155595763,1118
1118,2:160229926-160239060,141,chr2,127,CTP13,combo,chr2_160229926_160239060,160229926,160239060,127,157073739,1119
1119,2:161154495-161166867,142,chr2,128,CTP13,combo,chr2_161154495_161166867,161154495,161166867,128,157998308,1120
1120,2:161248666-161259994,143,chr2,129,CTP11,combo,chr2_161248666_161259994,161248666,161259994,129,158092479,1121
1121,2:161788031-161799654,143,chr2,130,CTP13,combo,chr2_161788031_161799654,161788031,161799654,130,158631844,1122
1122,2:162791843-162802673,144,chr2,131,CTP13,combo,chr2_162791843_162802673,162791843,162802673,131,159635656,1123
1123,2:163751411-163759697,144,chr2,132,CTP11,combo,chr2_163751411_163759697,163751411,163759697,132,160595224,1124
1124,2:166151567-166159767,Sulf2,chr2,133,CTP13,combo,chr2_166151567_166159767,166151567,166159767,133,162989476,1125
1125,2:166251421-166259885,145,chr2,134,CTP11,combo,chr2_166251421_166259885,166251421,166259885,134,163095234,1126
1126,2:168752377-168759992,146,chr2,135,CTP11,combo,chr2_168752377_168759992,168752377,168759992,135,165596190,1127
1127,2:169628896-169637172,Tshz2,chr2,136,CTP13,combo,chr2_169628896_169637172,169628896,169637172,136,166466826,1128
1128,2:171248495-171259880,147,chr2,137,CTP11,combo,chr2_171248495_171259880,171248495,171259880,137,168092308,1129
1129,2:172132642-172155589,145,chr2,138,CTP13,combo,chr2_172132642_172155589,172132642,172155589,138,168976455,1130
1130,2:172424300-172436124,146,chr2,139,CTP13,combo,chr2_172424300_172436124,172424300,172436124,139,169268113,1131
1131,2:172844150-172852688,147,chr2,140,CTP13,combo,chr2_172844150_172852688,172844150,172852688,140,169687963,1132
1132,2:173748299-173759982,148,chr2,141,CTP11,combo,chr2_173748299_173759982,173748299,173759982,141,170592112,1133
1133,2:178147161-178155385,148,chr2,142,CTP13,combo,chr2_178147161_178155385,178147161,178155385,142,174990974,1134
1134,2:178508102-178517909,149,chr2,143,CTP13,combo,chr2_178508102_178517909,178508102,178517909,143,175351915,1135
1135,2:178695618-178705173,150,chr2,144,CTP13,combo,chr2_178695618_178705173,178695618,178705173,144,175539431,1136
1136,2:178751849-178759991,150,chr2,145,CTP11,combo,chr2_178751849_178759991,178751849,178759991,145,175595662,1137
1137,2:180439020-180448010,151,chr2,146,CTP13,combo,chr2_180439020_180448010,180439020,180448010,146,177282833,1138
1138,2:181252282-181259985,151,chr2,147,CTP11,combo,chr2_181252282_181259985,181252282,181259985,147,178096095,1139
1139,3:3746347-3759974,153,chr3,0,CTP11,combo,chr3_3746347_3759974,3746347,3759974,0,0,1140
1140,3:6243369-6259730,154,chr3,1,CTP11,combo,chr3_6243369_6259730,6243369,6259730,1,2497022,1141
1141,3:8751505-8759980,155,chr3,2,CTP11,combo,chr3_8751505_8759980,8751505,8759980,2,5005158,1142
1142,3:10133417-10144864,152,chr3,3,CTP13,combo,chr3_10133417_10144864,10133417,10144864,3,6387070,1143
1143,3:11241549-11259771,156,chr3,4,CTP11,combo,chr3_11241549_11259771,11241549,11259771,4,7495202,1144
1144,3:13749529-13759994,157,chr3,5,CTP11,combo,chr3_13749529_13759994,13749529,13759994,5,10003182,1145
1145,3:14858911-14868170,Car3,chr3,6,CTP13,combo,chr3_14858911_14868170,14858911,14868170,6,11107165,1146
1146,3:15099556-15111870,153,chr3,7,CTP13,combo,chr3_15099556_15111870,15099556,15111870,7,11353209,1147
1147,3:16240408-16259968,158,chr3,8,CTP11,combo,chr3_16240408_16259968,16240408,16259968,8,12494061,1148
1148,3:18751401-18759965,159,chr3,9,CTP11,combo,chr3_18751401_18759965,18751401,18759965,9,15005054,1149
1149,3:19311364-19321409,154,chr3,10,CTP13,combo,chr3_19311364_19321409,19311364,19321409,10,15565017,1150
1150,3:20011962-20023651,155,chr3,11,CTP13,combo,chr3_20011962_20023651,20011962,20023651,11,16265615,1151
1151,3:21020840-21033409,156,chr3,12,CTP13,combo,chr3_21020840_21033409,21020840,21033409,12,17274493,1152
1152,3:21240424-21257828,160,chr3,13,CTP11,combo,chr3_21240424_21257828,21240424,21257828,13,17494077,1153
1153,3:23745628-23759971,161,chr3,14,CTP11,combo,chr3_23745628_23759971,23745628,23759971,14,19999281,1154
1154,3:26249842-26259981,162,chr3,15,CTP11,combo,chr3_26249842_26259981,26249842,26259981,15,22503495,1155
1155,3:26832401-26840727,157,chr3,16,CTP13,combo,chr3_26832401_26840727,26832401,26840727,16,23086054,1156
1156,3:27215257-27225889,158,chr3,17,CTP13,combo,chr3_27215257_27225889,27215257,27225889,17,23468910,1157
1157,3:27478273-27488068,159,chr3,18,CTP13,combo,chr3_27478273_27488068,27478273,27488068,18,23731926,1158
1158,3:27677317-27686855,160,chr3,19,CTP13,combo,chr3_27677317_27686855,27677317,27686855,19,23930970,1159
1159,3:28025606-28035696,161,chr3,20,CTP13,combo,chr3_28025606_28035696,28025606,28035696,20,24279259,1160
1160,3:28749246-28759924,163,chr3,21,CTP11,combo,chr3_28749246_28759924,28749246,28759924,21,25002899,1161
1161,3:31252162-31259967,164,chr3,22,CTP11,combo,chr3_31252162_31259967,31252162,31259967,22,27505815,1162
1162,3:33382622-33393488,162,chr3,23,CTP13,combo,chr3_33382622_33393488,33382622,33393488,23,29636275,1163
1163,3:33747224-33759220,165,chr3,24,CTP11,combo,chr3_33747224_33759220,33747224,33759220,24,30000877,1164
1164,3:35084995-35103087,163,chr3,25,CTP13,combo,chr3_35084995_35103087,35084995,35103087,25,31338648,1165
1165,3:35338860-35349337,164,chr3,26,CTP13,combo,chr3_35338860_35349337,35338860,35349337,26,31592513,1166
1166,3:36240220-36259969,166,chr3,27,CTP11,combo,chr3_36240220_36259969,36240220,36259969,27,32493873,1167
1167,3:37679282-37688669,165,chr3,28,CTP13,combo,chr3_37679282_37688669,37679282,37688669,28,33932935,1168
1168,3:38743040-38759962,167,chr3,29,CTP11,combo,chr3_38743040_38759962,38743040,38759962,29,34996693,1169
1169,3:41243377-41259943,168,chr3,30,CTP11,combo,chr3_41243377_41259943,41243377,41259943,30,37497030,1170
1170,3:43741276-43758714,169,chr3,31,CTP11,combo,chr3_43741276_43758714,43741276,43758714,31,39994929,1171
1171,3:46250556-46259459,170,chr3,32,CTP11,combo,chr3_46250556_46259459,46250556,46259459,32,42504209,1172
1172,3:48747429-48759782,171,chr3,33,CTP11,combo,chr3_48747429_48759782,48747429,48759782,33,45001082,1173
1173,3:50424070-50436035,166,chr3,34,CTP13,combo,chr3_50424070_50436035,50424070,50436035,34,46677723,1174
1174,3:50892868-50936756,168,chr3,35,CTP13,combo,chr3_50892868_50936756,50892868,50936756,35,47146521,1175
1175,3:51252180-51259849,172,chr3,36,CTP11,combo,chr3_51252180_51259849,51252180,51259849,36,47505833,1176
1176,3:53749965-53759776,173,chr3,37,CTP11,combo,chr3_53749965_53759776,53749965,53759776,37,50003618,1177
1177,3:53761263-53773941,169,chr3,38,CTP13,combo,chr3_53761263_53773941,53761263,53773941,38,50014916,1178
1178,3:54258453-54270654,170,chr3,39,CTP13,combo,chr3_54258453_54270654,54258453,54270654,39,50512106,1179
1179,3:55076080-55084829,171,chr3,40,CTP13,combo,chr3_55076080_55084829,55076080,55084829,40,51329733,1180
1180,3:56243026-56259684,174,chr3,41,CTP11,combo,chr3_56243026_56259684,56243026,56259684,41,52496679,1181
1181,3:57799652-57813920,172,chr3,42,CTP13,combo,chr3_57799652_57813920,57799652,57813920,42,54053305,1182
1182,3:58093652-58119158,173,chr3,43,CTP13,combo,chr3_58093652_58119158,58093652,58119158,43,54347305,1183
1183,3:58750462-58759923,175,chr3,44,CTP11,combo,chr3_58750462_58759923,58750462,58759923,44,55004115,1184
1184,3:59239707-59249815,174,chr3,45,CTP13,combo,chr3_59239707_59249815,59239707,59249815,45,55493360,1185
1185,3:61246859-61259990,176,chr3,46,CTP11,combo,chr3_61246859_61259990,61246859,61259990,46,57500512,1186
1186,3:62431827-62442690,175,chr3,47,CTP13,combo,chr3_62431827_62442690,62431827,62442690,47,58685480,1187
1187,3:63751028-63759986,177,chr3,48,CTP11,combo,chr3_63751028_63759986,63751028,63759986,48,60004681,1188
1188,3:66250777-66259999,178,chr3,49,CTP11,combo,chr3_66250777_66259999,66250777,66259999,49,62504430,1189
1189,3:68742348-68759853,179,chr3,50,CTP11,combo,chr3_68742348_68759853,68742348,68759853,50,64996001,1190
1190,3:71241159-71259886,180,chr3,51,CTP11,combo,chr3_71241159_71259886,71241159,71259886,51,67494812,1191
1191,3:73746531-73759799,181,chr3,52,CTP11,combo,chr3_73746531_73759799,73746531,73759799,52,70000184,1192
1192,3:76240156-76259777,182,chr3,53,CTP11,combo,chr3_76240156_76259777,76240156,76259777,53,72493809,1193
1193,3:78740016-78759918,183,chr3,54,CTP11,combo,chr3_78740016_78759918,78740016,78759918,54,74993669,1194
1194,3:78993534-79003851,176,chr3,55,CTP13,combo,chr3_78993534_79003851,78993534,79003851,55,75247187,1195
1195,3:81241704-81259929,184,chr3,56,CTP11,combo,chr3_81241704_81259929,81241704,81259929,56,77495357,1196
1196,3:82044028-82054615,177,chr3,57,CTP13,combo,chr3_82044028_82054615,82044028,82054615,57,78297681,1197
1197,3:83752567-83759986,185,chr3,58,CTP11,combo,chr3_83752567_83759986,83752567,83759986,58,80006220,1198
1198,3:83964709-83974961,178,chr3,59,CTP13,combo,chr3_83964709_83974961,83964709,83974961,59,80218362,1199
1199,3:86023175-86034025,179,chr3,60,CTP13,combo,chr3_86023175_86034025,86023175,86034025,60,82276828,1200
1200,3:86247922-86259995,186,chr3,61,CTP11,combo,chr3_86247922_86259995,86247922,86259995,61,82501575,1201
1201,3:87120574-87129646,180,chr3,62,CTP13,combo,chr3_87120574_87129646,87120574,87129646,62,83374227,1202
1202,3:87301814-87320325,181,chr3,63,CTP13,combo,chr3_87301814_87320325,87301814,87320325,63,83555467,1203
1203,3:88476488-88486772,182,chr3,64,CTP13,combo,chr3_88476488_88486772,88476488,88486772,64,84730141,1204
1204,3:88749058-88759986,187,chr3,65,CTP11,combo,chr3_88749058_88759986,88749058,88759986,65,85002711,1205
1205,3:90100797-90115167,183,chr3,66,CTP13,combo,chr3_90100797_90115167,90100797,90115167,66,86354450,1206
1206,3:90295819-90313784,184,chr3,67,CTP13,combo,chr3_90295819_90313784,90295819,90313784,67,86549472,1207
1207,3:91241820-91259980,188,chr3,68,CTP11,combo,chr3_91241820_91259980,91241820,91259980,68,87495473,1208
1208,3:92227588-92290171,185,chr3,69,CTP13,combo,chr3_92227588_92290171,92227588,92290171,69,88481241,1209
1209,3:95520266-95533198,Ctss,chr3,71,CTP13,combo,chr3_95520266_95533198,95520266,95533198,70,91770439,1210
1210,3:95517538-95535402,186,chr3,70,CTP13,combo,chr3_95517538_95535402,95517538,95535402,71,91771191,1211
1211,3:96249057-96259829,190,chr3,72,CTP11,combo,chr3_96249057_96259829,96249057,96259829,72,92502710,1212
1212,3:97311051-97322881,187,chr3,73,CTP13,combo,chr3_97311051_97322881,97311051,97322881,73,93564704,1213
1213,3:97659593-97711204,188,chr3,74,CTP13,combo,chr3_97659593_97711204,97659593,97711204,74,93913246,1214
1214,3:98742131-98759894,191,chr3,75,CTP11,combo,chr3_98742131_98759894,98742131,98759894,75,94995784,1215
1215,3:100439931-100448779,189,chr3,76,CTP13,combo,chr3_100439931_100448779,100439931,100448779,76,96693584,1216
1216,3:101248943-101259977,192,chr3,77,CTP11,combo,chr3_101248943_101259977,101248943,101259977,77,97502596,1217
1217,3:102170456-102179690,190,chr3,78,CTP13,combo,chr3_102170456_102179690,102170456,102179690,78,98424109,1218
1218,3:102703229-102712774,191,chr3,79,CTP13,combo,chr3_102703229_102712774,102703229,102712774,79,98956882,1219
1219,3:103121115-103132305,192,chr3,80,CTP13,combo,chr3_103121115_103132305,103121115,103132305,80,99374768,1220
1220,3:103412729-103423492,193,chr3,81,CTP13,combo,chr3_103412729_103423492,103412729,103423492,81,99666382,1221
1221,3:103571120-103579295,Syt6,chr3,82,CTP13,combo,chr3_103571120_103579295,103571120,103579295,82,99818884,1222
1222,3:103750925-103759858,193,chr3,83,CTP11,combo,chr3_103750925_103759858,103750925,103759858,83,100004578,1223
1223,3:104661123-104673339,194,chr3,84,CTP13,combo,chr3_104661123_104673339,104661123,104673339,84,100914776,1224
1224,3:105911964-105922994,195,chr3,85,CTP13,combo,chr3_105911964_105922994,105911964,105922994,85,102165617,1225
1225,3:108750340-108759980,195,chr3,86,CTP11,combo,chr3_108750340_108759980,108750340,108759980,86,105003993,1226
1226,3:109033414-109045858,196,chr3,87,CTP13,combo,chr3_109033414_109045858,109033414,109045858,87,105287067,1227
1227,3:111240366-111256084,196,chr3,88,CTP11,combo,chr3_111240366_111256084,111240366,111256084,88,107494019,1228
1228,3:113740051-113759781,197,chr3,89,CTP11,combo,chr3_113740051_113759781,113740051,113759781,89,109993704,1229
1229,3:116251600-116259989,198,chr3,90,CTP11,combo,chr3_116251600_116259989,116251600,116259989,90,112505253,1230
1230,3:117251976-117262892,197,chr3,91,CTP13,combo,chr3_117251976_117262892,117251976,117262892,91,113505629,1231
1231,3:117821911-117833025,198,chr3,92,CTP13,combo,chr3_117821911_117833025,117821911,117833025,92,114075564,1232
1232,3:118450473-118462875,199,chr3,93,CTP13,combo,chr3_118450473_118462875,118450473,118462875,93,114704126,1233
1233,3:118749492-118759988,199,chr3,94,CTP11,combo,chr3_118749492_118759988,118749492,118759988,94,115003145,1234
1234,3:121250719-121259980,200,chr3,95,CTP11,combo,chr3_121250719_121259980,121250719,121259980,95,117504372,1235
